,,name_exact,name_levenshtein,name_jaro_winkler,name_cosine,region_exact,woreda_exact,feature_sum,feature_mean
486,225,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
486,340,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
487,79,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
487,102,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
487,239,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
487,298,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
487,333,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
488,9,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
488,151,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
488,237,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
488,242,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
488,246,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
488,278,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
488,345,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
488,404,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
489,11,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
489,51,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
489,172,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
489,291,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
489,408,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
490,18,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
490,20,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
490,88,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
490,90,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
490,216,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
490,331,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
491,21,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
491,227,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
491,296,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
492,94,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
492,103,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
492,140,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
492,205,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
492,210,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
492,212,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
492,247,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
492,276,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
492,292,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
492,374,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
492,377,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
492,393,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
493,179,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
493,190,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
493,343,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
493,386,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
494,1,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
494,24,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
494,44,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
494,125,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
494,230,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
494,277,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
495,16,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
495,58,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
495,85,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
497,26,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
497,260,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
498,150,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
498,323,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
498,346,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
498,419,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
499,22,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
499,116,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
499,181,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
499,343,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
499,364,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
